"date","update","ADM1_TH","new_case","total_case","new_death","total_death","ADM1_EN","ADM1_PCODE","Population"
2020-05-31,5,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464
2020-05-31,5,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904
2020-05-31,5,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625
2020-05-31,5,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321
2020-05-31,5,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910
2020-05-31,5,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586
2020-05-31,5,"นนทบุรี",2,160,0,3,"Nonthaburi","TH12",1940476
2020-05-31,5,"นราธิวาส",10,43,0,1,"Narathiwat","TH96",610304
2020-05-31,5,"น่าน",0,0,0,0,"Nan","TH55",402916
2020-05-31,5,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619
2020-05-31,5,"บุรีรัมย์",0,13,0,1,"Buri Ram","TH31",985709
2020-05-31,5,"ปทุมธานี",0,39,0,2,"Pathum Thani","TH13",2352209
2020-05-31,5,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323
2020-05-31,5,"ปราจีนบุรี",1,9,0,1,"Prachin Buri","TH25",669420
2020-05-31,5,"ปัตตานี",1,92,0,1,"Pattani","TH94",557875
2020-05-31,5,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279
2020-05-31,5,"พะเยา",0,3,0,1,"Phayao","TH56",313682
2020-05-31,5,"พังงา",0,2,0,0,"Phangnga","TH82",254114
2020-05-31,5,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456
2020-05-31,5,"พิจิตร",0,0,0,0,"Phichit","TH66",475920
2020-05-31,5,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009
2020-05-31,5,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851
2020-05-31,5,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626
2020-05-31,5,"แพร่",0,1,0,0,"Phrae","TH54",335189
2020-05-31,5,"ภูเก็ต",10,227,1,3,"Phuket","TH83",962681
2020-05-31,5,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502
2020-05-31,5,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780
2020-05-31,5,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041
2020-05-31,5,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065
2020-05-31,5,"ยะลา",13,134,0,2,"Yala","TH95",409580
2020-05-31,5,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096
2020-05-31,5,"ระนอง",0,0,0,0,"Ranong","TH85",340692
2020-05-31,5,"ระยอง",0,6,0,0,"Rayong","TH21",1188389
2020-05-31,5,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366
2020-05-31,5,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935
2020-05-31,5,"ลำปาง",0,4,0,0,"Lampang","TH52",632799
2020-05-31,5,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527
2020-05-31,5,"เลย",0,5,0,0,"Loei","TH42",446635
2020-05-31,5,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648
2020-05-31,5,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297
2020-05-31,5,"สงขลา",26,131,0,0,"Songkhla","TH90",1574431
2020-05-31,5,"สตูล",0,18,0,0,"Satun","TH91",270993
2020-05-31,5,"สมุทรปราการ",14,126,0,4,"Samut Prakan","TH11",2968727
2020-05-31,5,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998
2020-05-31,5,"สมุทรสาคร",0,14,0,1,"Samut Sakhon","TH74",1580413
2020-05-31,5,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874
2020-05-31,5,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049
2020-05-31,5,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156
2020-05-31,5,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662
2020-05-31,5,"สุพรรณบุรี",0,6,0,0,"Suphan Buri","TH72",748248
2020-05-31,5,"สุราษฎร์ธานี",0,18,0,0,"Surat Thani","TH84",1051922
2020-05-31,5,"สุรินทร์",0,9,0,1,"Surin","TH32",860410
2020-05-31,5,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636
2020-05-31,5,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010
2020-05-31,5,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643
2020-05-31,5,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893
2020-05-31,5,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066
2020-05-31,5,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390
2020-05-31,5,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998
2020-05-31,5,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923
2020-06-30,6,"กระบี่",0,20,0,0,"Krabi","TH81",347995
2020-06-30,6,"กรุงเทพมหานคร",43,1606,0,24,"Bangkok","TH10",10709136
2020-06-30,6,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936
2020-06-30,6,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356
2020-06-30,6,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777
2020-06-30,6,"ขอนแก่น",0,6,0,0,"Khon Kaen","TH40",1630099
2020-06-30,6,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591
2020-06-30,6,"ฉะเชิงเทรา",0,17,0,1,"Chachoengsao","TH24",738516
2020-06-30,6,"ชลบุรี",22,134,0,2,"Chon Buri","TH20",2147385
2020-06-30,6,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108
2020-06-30,6,"ชัยภูมิ",0,3,0,0,"Chaiyaphum","TH36",764624
2020-06-30,6,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213
2020-06-30,6,"เชียงราย",0,9,0,0,"Chiang Rai","TH57",1089821
2020-06-30,6,"เชียงใหม่",0,41,0,1,"Chiang Mai","TH50",1809819
2020-06-30,6,"ตรัง",0,7,0,0,"Trang","TH92",540949
2020-06-30,6,"ตราด",0,0,0,0,"Trat","TH23",264085
2020-06-30,6,"ตาก",0,3,0,0,"Tak","TH63",510728
2020-06-30,6,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464
2020-06-30,6,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904
2020-06-30,6,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625
2020-06-30,6,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321
2020-06-30,6,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910
2020-06-30,6,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586
2020-06-30,6,"นนทบุรี",0,160,0,3,"Nonthaburi","TH12",1940476
2020-06-30,6,"นราธิวาส",0,43,1,2,"Narathiwat","TH96",610304
2020-06-30,6,"น่าน",0,0,0,0,"Nan","TH55",402916
2020-06-30,6,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619
2020-06-30,6,"บุรีรัมย์",0,13,0,1,"Buri Ram","TH31",985709
2020-06-30,6,"ปทุมธานี",0,39,0,2,"Pathum Thani","TH13",2352209
2020-06-30,6,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323
2020-06-30,6,"ปราจีนบุรี",0,9,0,1,"Prachin Buri","TH25",669420
2020-06-30,6,"ปัตตานี",2,94,0,1,"Pattani","TH94",557875
2020-06-30,6,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279
2020-06-30,6,"พะเยา",0,3,0,1,"Phayao","TH56",313682
2020-06-30,6,"พังงา",0,2,0,0,"Phangnga","TH82",254114
2020-06-30,6,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456
2020-06-30,6,"พิจิตร",0,0,0,0,"Phichit","TH66",475920
2020-06-30,6,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009
2020-06-30,6,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851
2020-06-30,6,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626
2020-06-30,6,"แพร่",0,1,0,0,"Phrae","TH54",335189
2020-06-30,6,"ภูเก็ต",0,227,0,3,"Phuket","TH83",962681
2020-06-30,6,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502
2020-06-30,6,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780
2020-06-30,6,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041
2020-06-30,6,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065
2020-06-30,6,"ยะลา",0,134,0,2,"Yala","TH95",409580
2020-06-30,6,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096
2020-06-30,6,"ระนอง",0,0,0,0,"Ranong","TH85",340692
2020-06-30,6,"ระยอง",0,6,0,0,"Rayong","TH21",1188389
2020-06-30,6,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366
2020-06-30,6,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935
2020-06-30,6,"ลำปาง",0,4,0,0,"Lampang","TH52",632799
2020-06-30,6,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527
2020-06-30,6,"เลย",0,5,0,0,"Loei","TH42",446635
2020-06-30,6,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648
2020-06-30,6,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297
2020-06-30,6,"สงขลา",3,134,0,0,"Songkhla","TH90",1574431
2020-06-30,6,"สตูล",0,18,0,0,"Satun","TH91",270993
2020-06-30,6,"สมุทรปราการ",20,146,0,4,"Samut Prakan","TH11",2968727
2020-06-30,6,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998
2020-06-30,6,"สมุทรสาคร",0,14,0,1,"Samut Sakhon","TH74",1580413
2020-06-30,6,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874
2020-06-30,6,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049
2020-06-30,6,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156
2020-06-30,6,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662
2020-06-30,6,"สุพรรณบุรี",0,6,0,0,"Suphan Buri","TH72",748248
2020-06-30,6,"สุราษฎร์ธานี",0,18,0,0,"Surat Thani","TH84",1051922
2020-06-30,6,"สุรินทร์",0,9,0,1,"Surin","TH32",860410
2020-06-30,6,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636
2020-06-30,6,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010
2020-06-30,6,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643
2020-06-30,6,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893
2020-06-30,6,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066
2020-06-30,6,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390
2020-06-30,6,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998
2020-06-30,6,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923
2020-07-31,7,"กระบี่",0,20,0,0,"Krabi","TH81",347995
2020-07-31,7,"กรุงเทพมหานคร",44,1650,0,24,"Bangkok","TH10",10709136
2020-07-31,7,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936
2020-07-31,7,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356
2020-07-31,7,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777
2020-07-31,7,"ขอนแก่น",0,6,0,0,"Khon Kaen","TH40",1630099
2020-07-31,7,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591
2020-07-31,7,"ฉะเชิงเทรา",0,17,0,1,"Chachoengsao","TH24",738516
2020-07-31,7,"ชลบุรี",62,196,0,2,"Chon Buri","TH20",2147385
2020-07-31,7,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108
2020-07-31,7,"ชัยภูมิ",0,3,0,0,"Chaiyaphum","TH36",764624
2020-07-31,7,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213
2020-07-31,7,"เชียงราย",0,9,0,0,"Chiang Rai","TH57",1089821
2020-07-31,7,"เชียงใหม่",0,41,0,1,"Chiang Mai","TH50",1809819
2020-07-31,7,"ตรัง",0,7,0,0,"Trang","TH92",540949
2020-07-31,7,"ตราด",0,0,0,0,"Trat","TH23",264085
2020-07-31,7,"ตาก",0,3,0,0,"Tak","TH63",510728
2020-07-31,7,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464
2020-07-31,7,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904
2020-07-31,7,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625
2020-07-31,7,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321
2020-07-31,7,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910
2020-07-31,7,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586
2020-07-31,7,"นนทบุรี",0,160,0,3,"Nonthaburi","TH12",1940476
2020-07-31,7,"นราธิวาส",0,43,0,2,"Narathiwat","TH96",610304
2020-07-31,7,"น่าน",0,0,0,0,"Nan","TH55",402916
2020-07-31,7,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619
2020-07-31,7,"บุรีรัมย์",0,13,0,1,"Buri Ram","TH31",985709
2020-07-31,7,"ปทุมธานี",0,39,0,2,"Pathum Thani","TH13",2352209
2020-07-31,7,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323
2020-07-31,7,"ปราจีนบุรี",0,9,0,1,"Prachin Buri","TH25",669420
2020-07-31,7,"ปัตตานี",0,94,0,1,"Pattani","TH94",557875
2020-07-31,7,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279
2020-07-31,7,"พะเยา",0,3,0,1,"Phayao","TH56",313682
2020-07-31,7,"พังงา",0,2,0,0,"Phangnga","TH82",254114
2020-07-31,7,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456
2020-07-31,7,"พิจิตร",0,0,0,0,"Phichit","TH66",475920
2020-07-31,7,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009
2020-07-31,7,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851
2020-07-31,7,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626
2020-07-31,7,"แพร่",0,1,0,0,"Phrae","TH54",335189
2020-07-31,7,"ภูเก็ต",0,227,0,3,"Phuket","TH83",962681
2020-07-31,7,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502
2020-07-31,7,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780
2020-07-31,7,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041
2020-07-31,7,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065
2020-07-31,7,"ยะลา",0,134,0,2,"Yala","TH95",409580
2020-07-31,7,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096
2020-07-31,7,"ระนอง",0,0,0,0,"Ranong","TH85",340692
2020-07-31,7,"ระยอง",0,6,0,0,"Rayong","TH21",1188389
2020-07-31,7,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366
2020-07-31,7,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935
2020-07-31,7,"ลำปาง",0,4,0,0,"Lampang","TH52",632799
2020-07-31,7,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527
2020-07-31,7,"เลย",0,5,0,0,"Loei","TH42",446635
2020-07-31,7,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648
2020-07-31,7,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297
2020-07-31,7,"สงขลา",0,134,0,0,"Songkhla","TH90",1574431
2020-07-31,7,"สตูล",0,18,0,0,"Satun","TH91",270993
2020-07-31,7,"สมุทรปราการ",32,178,0,4,"Samut Prakan","TH11",2968727
2020-07-31,7,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998
2020-07-31,7,"สมุทรสาคร",0,14,0,1,"Samut Sakhon","TH74",1580413
2020-07-31,7,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874
2020-07-31,7,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049
2020-07-31,7,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156
2020-07-31,7,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662
2020-07-31,7,"สุพรรณบุรี",0,6,0,0,"Suphan Buri","TH72",748248
2020-07-31,7,"สุราษฎร์ธานี",0,18,0,0,"Surat Thani","TH84",1051922
2020-07-31,7,"สุรินทร์",0,9,0,1,"Surin","TH32",860410
2020-07-31,7,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636
2020-07-31,7,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010
2020-07-31,7,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643
2020-07-31,7,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893
2020-07-31,7,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066
2020-07-31,7,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390
2020-07-31,7,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998
2020-07-31,7,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923
2020-08-31,8,"กระบี่",0,20,0,0,"Krabi","TH81",347995
2020-08-31,8,"กรุงเทพมหานคร",30,1680,0,24,"Bangkok","TH10",10709136
2020-08-31,8,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936
2020-08-31,8,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356
2020-08-31,8,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777
2020-08-31,8,"ขอนแก่น",0,6,0,0,"Khon Kaen","TH40",1630099
2020-08-31,8,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591
2020-08-31,8,"ฉะเชิงเทรา",0,17,0,1,"Chachoengsao","TH24",738516
2020-08-31,8,"ชลบุรี",66,262,0,2,"Chon Buri","TH20",2147385
2020-08-31,8,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108
2020-08-31,8,"ชัยภูมิ",0,3,0,0,"Chaiyaphum","TH36",764624
2020-08-31,8,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213
2020-08-31,8,"เชียงราย",0,9,0,0,"Chiang Rai","TH57",1089821
2020-08-31,8,"เชียงใหม่",0,41,0,1,"Chiang Mai","TH50",1809819
2020-08-31,8,"ตรัง",0,7,0,0,"Trang","TH92",540949
2020-08-31,8,"ตราด",0,0,0,0,"Trat","TH23",264085
2020-08-31,8,"ตาก",0,3,0,0,"Tak","TH63",510728
2020-08-31,8,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464
2020-08-31,8,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904
2020-08-31,8,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625
2020-08-31,8,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321
2020-08-31,8,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910
2020-08-31,8,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586
2020-08-31,8,"นนทบุรี",0,160,0,3,"Nonthaburi","TH12",1940476
2020-08-31,8,"นราธิวาส",0,43,0,2,"Narathiwat","TH96",610304
2020-08-31,8,"น่าน",0,0,0,0,"Nan","TH55",402916
2020-08-31,8,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619
2020-08-31,8,"บุรีรัมย์",1,14,0,1,"Buri Ram","TH31",985709
2020-08-31,8,"ปทุมธานี",0,39,0,2,"Pathum Thani","TH13",2352209
2020-08-31,8,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323
2020-08-31,8,"ปราจีนบุรี",0,9,0,1,"Prachin Buri","TH25",669420
2020-08-31,8,"ปัตตานี",0,94,0,1,"Pattani","TH94",557875
2020-08-31,8,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279
2020-08-31,8,"พะเยา",0,3,0,1,"Phayao","TH56",313682
2020-08-31,8,"พังงา",0,2,0,0,"Phangnga","TH82",254114
2020-08-31,8,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456
2020-08-31,8,"พิจิตร",0,0,0,0,"Phichit","TH66",475920
2020-08-31,8,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009
2020-08-31,8,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851
2020-08-31,8,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626
2020-08-31,8,"แพร่",0,1,0,0,"Phrae","TH54",335189
2020-08-31,8,"ภูเก็ต",0,227,0,3,"Phuket","TH83",962681
2020-08-31,8,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502
2020-08-31,8,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780
2020-08-31,8,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041
2020-08-31,8,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065
2020-08-31,8,"ยะลา",0,134,0,2,"Yala","TH95",409580
2020-08-31,8,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096
2020-08-31,8,"ระนอง",0,0,0,0,"Ranong","TH85",340692
2020-08-31,8,"ระยอง",0,6,0,0,"Rayong","TH21",1188389
2020-08-31,8,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366
2020-08-31,8,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935
2020-08-31,8,"ลำปาง",0,4,0,0,"Lampang","TH52",632799
2020-08-31,8,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527
2020-08-31,8,"เลย",0,5,0,0,"Loei","TH42",446635
2020-08-31,8,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648
2020-08-31,8,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297
2020-08-31,8,"สงขลา",0,134,0,0,"Songkhla","TH90",1574431
2020-08-31,8,"สตูล",0,18,0,0,"Satun","TH91",270993
2020-08-31,8,"สมุทรปราการ",5,183,0,4,"Samut Prakan","TH11",2968727
2020-08-31,8,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998
2020-08-31,8,"สมุทรสาคร",0,14,0,1,"Samut Sakhon","TH74",1580413
2020-08-31,8,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874
2020-08-31,8,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049
2020-08-31,8,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156
2020-08-31,8,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662
2020-08-31,8,"สุพรรณบุรี",0,6,0,0,"Suphan Buri","TH72",748248
2020-08-31,8,"สุราษฎร์ธานี",0,18,0,0,"Surat Thani","TH84",1051922
2020-08-31,8,"สุรินทร์",0,9,0,1,"Surin","TH32",860410
2020-08-31,8,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636
2020-08-31,8,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010
2020-08-31,8,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643
2020-08-31,8,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893
2020-08-31,8,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066
2020-08-31,8,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390
2020-08-31,8,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998
2020-08-31,8,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923
2020-09-30,9,"กระบี่",0,20,0,0,"Krabi","TH81",347995
2020-09-30,9,"กรุงเทพมหานคร",95,1775,1,25,"Bangkok","TH10",10709136
2020-09-30,9,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936
2020-09-30,9,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356
2020-09-30,9,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777
2020-09-30,9,"ขอนแก่น",0,6,0,0,"Khon Kaen","TH40",1630099
2020-09-30,9,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591
2020-09-30,9,"ฉะเชิงเทรา",0,17,0,1,"Chachoengsao","TH24",738516
2020-09-30,9,"ชลบุรี",32,294,0,2,"Chon Buri","TH20",2147385
2020-09-30,9,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108
2020-09-30,9,"ชัยภูมิ",0,3,0,0,"Chaiyaphum","TH36",764624
2020-09-30,9,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213
2020-09-30,9,"เชียงราย",0,9,0,0,"Chiang Rai","TH57",1089821
2020-09-30,9,"เชียงใหม่",0,41,0,1,"Chiang Mai","TH50",1809819
2020-09-30,9,"ตรัง",0,7,0,0,"Trang","TH92",540949
2020-09-30,9,"ตราด",0,0,0,0,"Trat","TH23",264085
2020-09-30,9,"ตาก",0,3,0,0,"Tak","TH63",510728
2020-09-30,9,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464
2020-09-30,9,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904
2020-09-30,9,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625
2020-09-30,9,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321
2020-09-30,9,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910
2020-09-30,9,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586
2020-09-30,9,"นนทบุรี",8,168,0,3,"Nonthaburi","TH12",1940476
2020-09-30,9,"นราธิวาส",0,43,0,2,"Narathiwat","TH96",610304
2020-09-30,9,"น่าน",0,0,0,0,"Nan","TH55",402916
2020-09-30,9,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619
2020-09-30,9,"บุรีรัมย์",0,14,0,1,"Buri Ram","TH31",985709
2020-09-30,9,"ปทุมธานี",0,39,0,2,"Pathum Thani","TH13",2352209
2020-09-30,9,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323
2020-09-30,9,"ปราจีนบุรี",0,9,0,1,"Prachin Buri","TH25",669420
2020-09-30,9,"ปัตตานี",0,94,0,1,"Pattani","TH94",557875
2020-09-30,9,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279
2020-09-30,9,"พะเยา",0,3,0,1,"Phayao","TH56",313682
2020-09-30,9,"พังงา",0,2,0,0,"Phangnga","TH82",254114
2020-09-30,9,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456
2020-09-30,9,"พิจิตร",0,0,0,0,"Phichit","TH66",475920
2020-09-30,9,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009
